error,peso1,peso2,peso3,bias
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
0.000000000000000000e+00,-3.581470924763766744e-02,-4.636691891760780226e-02,-9.501404067931343289e-02,9.100000000000005862e-01
