x,y,z,resultado_esperado1,resultado_esperado2
3.742115474217483584e+00,1.010502979768304321e+01,8.487876476413397597e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.499966899502311435e+00,9.689368674673279003e+00,1.079983396674559160e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.093300228841907362e+00,8.865657735908373027e+00,8.432275140715603357e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.520451497983049904e+00,9.772996642195034056e+00,1.058509181484219042e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.054715210310870344e+00,7.982800120604826688e+00,9.176898418799446233e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.271224957433076064e+00,1.053168285370892931e+01,8.923262492373840615e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.206829161382892979e+00,9.485478977055624483e+00,8.572455442512900703e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.715297844707621699e+00,1.003764220142574537e+01,7.520983784054243060e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.418246261950273812e+00,9.614003084172916047e+00,7.403222654193316821e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.728546119408572945e+00,7.948093272338493165e+00,9.106928778120224166e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.854497590718845235e+00,9.504539920744107917e+00,1.107333180123928251e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.448528513411639240e+00,9.675555183936937809e+00,9.231100578573528281e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.283727433922654093e+00,7.253355509227903397e+00,8.774460812285576949e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.086559069316913817e+00,7.980966324144534774e+00,8.567562786112979722e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.743939899526537163e+00,9.214998849093404942e+00,9.418665756954693435e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.281365046645383643e+00,9.137890991427278564e+00,9.392643104036840995e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.571761497507043970e+00,9.559820184666378395e+00,1.095652336827025941e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.276217238098070528e+00,8.609724028763272585e+00,9.783327891863248027e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.614424644443849921e+00,1.006374087414971363e+01,8.344311477588064463e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.758751405477658736e+00,1.071757605912685563e+01,9.477943027156531031e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.359126489934065152e+00,6.694703625353522369e+00,8.828214039148374326e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.429235987751932058e+00,9.230368029006426056e+00,8.082859963308667517e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.666297191936850108e+00,9.609921127835301391e+00,9.206767400694600312e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.206640928856143047e+00,8.250446721198187561e+00,9.937929163008041300e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.009559545119703472e+00,8.046425657231736750e+00,1.016050123248019155e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.642784757025738784e+00,8.519639167879898167e+00,9.811757643412038377e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.786870799909439977e+00,8.798396572987206454e+00,9.525119479434344782e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.064808873178910487e+00,8.183692670941056235e+00,7.840803051823633574e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.918878643130182304e-01,9.708942602583185533e+00,8.575790520338117062e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.585949491511265297e+00,8.555714821868694031e+00,8.917772073228062979e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.841795903528711698e+00,1.010334186510582732e+01,8.363125526915519359e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.952238715046674455e+00,9.922682753262989763e+00,9.836205240800376615e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.728478714883600276e+00,9.968600881418455018e+00,9.064377169564551195e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.477272932371956227e+00,7.975702229512073416e+00,9.223740556182544736e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.676921445287912871e+00,9.286178686847657460e+00,9.687461293820955888e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.135075195704090767e+00,7.241198624972057907e+00,9.671118273792924214e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.787378207699864774e+00,7.940823808912671034e+00,8.141834157378465164e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.986758373323647575e+00,9.496327044524850436e+00,9.991079912001545438e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.743451689020093731e+00,8.541133189858866714e+00,8.298268908431833069e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.601520979989987215e+00,8.305140994209976313e+00,7.427831465992277060e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.770210250882247482e+00,7.046946777816503804e+00,8.985048976560930711e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.087148058625814429e+00,8.360940063627330332e+00,8.951565944772701400e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.824024871124386493e+00,8.523512572361930495e+00,9.030063250168860023e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.604609851075987859e+00,6.894945692020327144e+00,1.044746486050417644e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.830014376004766241e+00,9.378226664371133836e+00,1.080345590427043057e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.707521104392956346e+00,8.870356840698866208e+00,7.696033994373059350e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.934250238946129574e+00,9.379844462272417971e+00,7.338487881833723137e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.927760976660700010e+00,8.304121265117656137e+00,8.546635121948295222e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.534779198231455588e+00,7.985438871240043923e+00,9.577216220444784156e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.098174895818427643e+00,9.459158432274094253e+00,9.645925513128299045e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.765685597407247620e+00,8.075941723008694950e+00,7.414944778785203638e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.066607556537060741e+00,1.088396919316561018e+01,6.937358442981214068e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.044047046322182482e+00,8.014719452762800955e+00,8.501377157488716918e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.988602379038980406e+00,1.028008943756908877e+01,8.076732258886394789e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.324023619150994424e+00,8.251648798734720458e+00,9.483728621350310917e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.536592120988236054e+00,8.814658789859198151e+00,7.201827130628328355e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.830578913843988520e+00,7.574896445588825244e+00,1.020120153314762490e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.667016392389125468e+00,1.045078545523267799e+01,9.381346021534339386e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599330776846692892e+00,7.944882402407920097e+00,9.619223660133483733e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.196344234719265209e+00,1.039099998104511791e+01,7.805117046905995615e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.686880635867410660e+00,8.612584706367094611e+00,8.733362405834888875e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.748220545365203549e+00,9.009612107514334056e+00,8.293406906154453750e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.524886705682758858e+00,9.606291221285818693e+00,9.039424973022676113e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.781772143363998806e+00,6.200980910360626375e+00,9.937542148348056159e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133290908304350975e+00,9.508324216694067132e+00,9.115670116777708998e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.642909149152581794e+00,1.044039678217422917e+01,6.859594890127185707e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.636921654617466082e+00,8.762688228979957472e+00,9.050421864580039610e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.277280556333198813e+00,9.626428694756004489e+00,9.153392753636975243e+00,0.000000000000000000e+00,0.000000000000000000e+00
